pos_x,pos_y,pos_z,rad
0.09767865,-0.296835,-0.24412741,0.0034281588
-0.04730795,-0.40896422,-0.2405713,0.0023241583
-0.14755547,-0.06275724,-0.22447719,0.0023482288
0.00934135,-0.29308456,-0.38733843,0.0029244446
0.032407213,0.17837854,-0.27347323,0.0025441532
0.120541275,-0.2175901,-0.3302141,0.002018274
0.0925551,-0.3270601,-0.2931234,0.003988247
0.08858911,-0.42880666,-0.17289431,0.0021589983
0.118751004,-0.1974173,-0.38437214,0.0028768172
0.10478131,0.18452321,-0.2530358,0.003558282
0.07562582,0.07505659,-0.1884253,0.0019543914
0.053941444,-0.42131963,-0.35288328,0.0024405061
0.13287589,0.109151,-0.3567723,0.0026262
0.010273865,0.053532396,-0.23910096,0.003661425
-0.016475819,-0.42535305,-0.34653106,0.003241135
-0.12945853,-0.250456,-0.17870177,0.002110402
-0.12313356,-0.073490165,-0.33397433,0.0024367392
-0.12517068,-0.013827333,-0.3041088,0.0015909785
-0.06262702,-0.09354207,-0.36670655,0.0026532535
0.07220805,0.035400935,-0.19766654,0.0037399489
0.0932963,-0.44060642,-0.18745744,0.0036161283
-0.077441506,-0.22999626,-0.15664408,0.0037209378
-0.057503954,-0.43332124,-0.22204493,0.0027702681
-0.035030104,0.06580116,-0.2360343,0.0026822768
0.011182163,0.049591683,-0.27024078,0.0037068783
0.047721885,-0.26277775,-0.32600388,0.0030953034
-0.12506776,-0.40664756,-0.28182358,0.0024756105
0.033680174,-0.38579962,-0.23978895,0.003955257
-0.02159124,0.08461609,-0.3526,0.0017268219
0.09292981,-0.27415127,-0.22163697,0.003458998
0.058334857,-0.44060433,-0.3489983,0.0031598331
0.0069234017,-0.41929343,-0.23463748,0.0039601466
-0.14777286,0.16393644,-0.29068434,0.002024852
0.044233542,-0.347943,-0.3028922,0.0022548013
-0.08729974,-0.045690298,-0.21772131,0.0039543705
0.056154717,-0.24959776,-0.26207694,0.0038634825
0.12335013,-0.40567392,-0.33088553,0.0032589212
-0.06089516,-0.106947474,-0.17076316,0.0036392706
0.02493691,-0.05534835,-0.26155165,0.0021033508
0.043625697,-0.2812712,-0.38050246,0.0036112533
-0.057321575,-0.4093973,-0.2247319,0.0020208403
-0.01187679,0.020788979,-0.22746192,0.00175235
-0.10556227,-0.017439367,-0.36018762,0.003594432
-0.056659244,0.15939172,-0.25659832,0.003051751
-0.10204761,-0.05466357,-0.34257177,0.0029108345
0.08207851,-0.42751378,-0.16590096,0.0020970053
0.01360774,-0.17994145,-0.26558378,0.002314943
-0.13671343,-0.28109476,-0.36826125,0.003236387
0.1228041,-0.08397589,-0.37814906,0.0028593196
-0.06260567,-0.31766638,-0.20425424,0.002736061
-0.12862825,0.051194817,-0.31386393,0.002670961
-0.1365877,-0.01301973,-0.27734727,0.0033375116
0.06372734,0.18930684,-0.39408085,0.0030037086
-0.027066534,-0.4247254,-0.36596096,0.003339231
-0.035576757,-0.0077319797,-0.34584153,0.0027677785
0.1222624,-0.27505818,-0.25555813,0.0017707227
0.08343528,-0.43183112,-0.21290727,0.0032763449
-0.009570517,-0.4157382,-0.24910493,0.0020573488
0.13097562,0.1219263,-0.15462203,0.0038958439
0.06490318,0.18325494,-0.2497312,0.0029411835
-0.07659791,-0.08217029,-0.33054927,0.0031452219
-0.07943177,0.057455808,-0.33169538,0.0021118016
0.06442883,-0.094820715,-0.23336448,0.0015291838
-0.09951573,-0.20542535,-0.15487319,0.0029510094
-0.016291328,-0.18640329,-0.29794976,0.0037745144
0.00077500247,0.15607454,-0.3292995,0.0028447537
-0.0051261913,-0.35980392,-0.34872073,0.002855634
-0.13384113,-0.18713826,-0.38746855,0.0016470648
-0.062187687,0.019362964,-0.22572802,0.003119306
-0.040522195,-0.3696284,-0.20464294,0.0031728442
0.016356112,0.16589034,-0.37920523,0.0021517205
-0.0071362006,0.12909053,-0.1980927,0.0032150468
-0.13119212,-0.19911797,-0.39038894,0.0018089431
0.10726735,0.14300497,-0.18685292,0.0015496883
-0.0482634,-0.4129695,-0.26411897,0.0021746096
-0.10660529,-0.24977843,-0.19877833,0.0020971322
0.0825316,-0.058252018,-0.28220353,0.0035870834
0.049171686,-0.076000676,-0.22503382,0.0025246928
-0.1299166,-0.12562136,-0.18484595,0.0031353326
0.010792765,-0.40901724,-0.27188963,0.001972612
-0.007089336,-0.21461143,-0.24101132,0.0035905028
0.015038985,-0.12276176,-0.33930692,0.002744426
-0.0018140619,0.072530635,-0.2545971,0.0034030147
0.13910693,-0.12452151,-0.2771772,0.0027999536
0.0049403505,-0.43306786,-0.27373415,0.0036026388
0.04622971,-0.4357446,-0.1824171,0.0037223785
0.110666625,-0.14569099,-0.38121304,0.0031923885
0.10349338,-0.40292913,-0.16591108,0.0030736085
-0.07446574,-0.4381674,-0.25945857,0.002150622
-0.13273229,-0.2915382,-0.23837537,0.003888216
0.09177609,-0.40765238,-0.20442393,0.0024926832
0.07245493,-0.3420646,-0.2805434,0.0037617225
0.019971712,-0.33979216,-0.27028453,0.0029404843
0.11800209,-0.40644047,-0.34534016,0.0025299762
-0.0027416192,-0.35323054,-0.2654502,0.0024715953
0.10698742,-0.41418082,-0.16764385,0.0033747533
-0.061294176,0.1514215,-0.3820469,0.0033637837
-0.05364975,-0.25481322,-0.23230013,0.0018976777
-0.028577117,-0.08987354,-0.19454852,0.0019573064
-0.09039161,-0.32581663,-0.30323932,0.0032752948
0.08990133,-0.051449165,-0.35456297,0.0033200942
0.06649974,-0.006607193,-0.322819,0.0034114884
0.058413208,-0.22819155,-0.32456607,0.0035678658
0.059449382,-0.092471175,-0.27736482,0.002610997
-0.1347878,-0.21645421,-0.21961936,0.0035300008
-0.08032646,-0.07478585,-0.20032652,0.0019671572
-0.006793175,-0.2944919,-0.2215963,0.0022438378
0.07003217,-0.048596606,-0.24615113,0.0039235684
0.055710576,0.1045018,-0.20308049,0.0021515184
-0.083063506,0.095430285,-0.19625562,0.0019002713
-0.114835605,-0.34918997,-0.3194897,0.0032806934
