pos_x,pos_y,pos_z,rad
0.09641205,-0.22502925,-0.245394,0.0034281588
-0.05345914,-0.34117365,-0.23638712,0.0023241583
-0.14755547,0.009088784,-0.22447719,0.0023482288
0.00934135,-0.22125976,-0.38733843,0.0029244446
0.032407213,0.25022578,-0.27347323,0.0025441532
0.120541275,-0.14574285,-0.3302141,0.002018274
0.0925551,-0.25523528,-0.2931234,0.003988247
0.088353455,-0.4169623,-0.17643496,0.0021589983
0.118751004,-0.12557006,-0.38437214,0.0028768172
0.10478131,0.25637046,-0.2530358,0.003558282
0.07562582,0.14690383,-0.1884253,0.0019543914
0.06660699,-0.40744382,-0.35566288,0.0024405061
0.13287589,0.18099824,-0.3567723,0.0026262
0.010273865,0.12537639,-0.23910096,0.003661425
-0.018119,-0.38792536,-0.34572634,0.003241135
-0.12945853,-0.17860186,-0.17870177,0.002110402
-0.12313356,-0.001644779,-0.33397433,0.0024367392
-0.12517068,0.05801895,-0.3041088,0.0015909785
-0.06262702,-0.02169698,-0.36670655,0.0026532535
0.07220805,0.10724957,-0.19766654,0.0037399489
0.082547545,-0.4247115,-0.18898273,0.0036161283
-0.07680821,-0.16002043,-0.15767102,0.0037209378
-0.063163064,-0.42278716,-0.2226126,0.0027702681
-0.035030104,0.13764419,-0.2360343,0.0026822768
0.011182163,0.12144032,-0.27024078,0.0037068783
0.047721885,-0.1909515,-0.32600388,0.0030953034
-0.11723624,-0.41825306,-0.29533008,0.0024756105
0.033882692,-0.31398395,-0.23951507,0.003955257
-0.02159124,0.15646134,-0.3526,0.0017268219
0.09298406,-0.20224065,-0.22163697,0.003458998
0.055639297,-0.43463188,-0.35019967,0.0031598331
0.0029432664,-0.3830217,-0.23991488,0.0039601466
-0.14777286,0.23578368,-0.29068434,0.002024852
0.044233542,-0.2761182,-0.3028922,0.0022548013
-0.08729974,0.026156258,-0.21772131,0.0039543705
0.056352414,-0.17861879,-0.26207694,0.0038634825
0.11495396,-0.38187316,-0.32983685,0.0032589212
-0.06089516,-0.03510167,-0.17076316,0.0036392706
0.024797752,0.016795058,-0.26155165,0.0021033508
0.043625697,-0.20944636,-0.38050246,0.0036112533
-0.059230477,-0.34090284,-0.2421304,0.0020208403
-0.01187679,0.09263762,-0.22746192,0.00175235
-0.10556227,0.054407053,-0.36018762,0.003594432
-0.056659244,0.23123896,-0.25659832,0.003051751
-0.10204761,0.017182633,-0.34257177,0.0029108345
0.093702555,-0.40348727,-0.17152886,0.0020970053
0.01360774,-0.10809345,-0.26558378,0.002314943
-0.13671343,-0.20926994,-0.36826125,0.003236387
0.1228041,-0.0121307885,-0.37814906,0.0028593196
-0.06158679,-0.24638362,-0.20425424,0.002736061
-0.12862825,0.12304273,-0.31386393,0.002670961
-0.1365877,0.058826134,-0.27734727,0.0033375116
0.06372734,0.2611353,-0.39408085,0.0030037086
-0.04765569,-0.3936676,-0.36592773,0.003339231
-0.035576757,0.06411496,-0.34584153,0.0027677785
0.12423225,-0.20582424,-0.25577208,0.0017707227
0.0776788,-0.4119589,-0.2204696,0.0032763449
-0.01662482,-0.3595061,-0.26214182,0.0020573488
0.13097562,0.19376665,-0.15462203,0.0038958439
0.06490318,0.2551022,-0.2497312,0.0029411835
-0.07659791,-0.010325253,-0.33054927,0.0031452219
-0.07943177,0.12929726,-0.33169538,0.0021118016
0.06442883,-0.022974594,-0.23336448,0.0015291838
-0.09951573,-0.1335781,-0.15487319,0.0029510094
-0.016291328,-0.11455605,-0.29794976,0.0037745144
0.00077500247,0.22792178,-0.3292995,0.0028447537
-0.0051261913,-0.2879791,-0.34872073,0.002855634
-0.13384113,-0.11529102,-0.38746855,0.0016470648
-0.06250867,0.08928921,-0.22572802,0.003119306
-0.040522195,-0.29780358,-0.20464294,0.0031728442
0.016356112,0.23773758,-0.37920523,0.0021517205
-0.0071362006,0.20093778,-0.1980927,0.0032150468
-0.13119212,-0.12727073,-0.39038894,0.0018089431
0.10498015,0.21119474,-0.18570937,0.0015496883
-0.059370015,-0.35085666,-0.26330292,0.0021746096
-0.10660529,-0.17793119,-0.19877833,0.0020971322
0.0825316,0.0135946805,-0.28220353,0.0035870834
0.049171686,-0.004155524,-0.22503382,0.0025246928
-0.1299166,-0.05377641,-0.18484595,0.0031353326
0.015300149,-0.35597304,-0.27432653,0.001972612
-0.005545669,-0.14285818,-0.24101132,0.0035905028
0.015038985,-0.050916553,-0.33930692,0.002744426
-0.0018140619,0.14437404,-0.2545971,0.0034030147
0.13910693,-0.052676566,-0.2771772,0.0027999536
0.011255399,-0.41930315,-0.27414685,0.0036026388
0.043882847,-0.42827895,-0.18048514,0.0037223785
0.110666625,-0.07384374,-0.38121304,0.0031923885
0.100188926,-0.33098182,-0.164995,0.0030736085
-0.06869485,-0.42975417,-0.26355967,0.002150622
-0.13273229,-0.21971337,-0.23837537,0.003888216
0.08275887,-0.364225,-0.20140335,0.0024926832
0.07245493,-0.27023977,-0.2805434,0.0037617225
0.02552669,-0.26919222,-0.27195337,0.0029404843
0.12082777,-0.33584347,-0.34365422,0.0025299762
-0.0027416192,-0.28140572,-0.2654502,0.0024715953
0.10351643,-0.38220403,-0.17552444,0.0033747533
-0.061771594,0.22386856,-0.3829987,0.0033637837
-0.05364975,-0.18298839,-0.23230013,0.0018976777
-0.028577117,-0.01802748,-0.19454852,0.0019573064
-0.09039161,-0.25418222,-0.30323932,0.0032752948
0.08990133,0.02039733,-0.35456297,0.0033200942
0.06649974,0.06524117,-0.322819,0.0034114884
0.05735223,-0.15536007,-0.32460016,0.0035678658
0.059449382,-0.020623887,-0.27736482,0.002610997
-0.1347878,-0.14460696,-0.21961936,0.0035300008
-0.08032646,-0.0029408545,-0.20032652,0.0019671572
-0.0057891076,-0.22212578,-0.22150706,0.0022438378
0.07003217,0.023249656,-0.24615113,0.0039235684
0.055710576,0.17634903,-0.20308049,0.0021515184
-0.083063506,0.16727753,-0.19625562,0.0019002713
-0.114835605,-0.27736515,-0.3194897,0.0032806934
-0.00014592339,0.13491482,-0.2759167,0.0034994902
0.052077554,-0.3038397,-0.26680338,0.0017827381
0.116044894,0.18722862,-0.2698766,0.0024577414
0.012539685,-0.36849707,-0.37242353,0.0015423261
0.084438466,-0.39616054,-0.390083,0.0027540056
-0.06862872,0.20843087,-0.2332905,0.0021971255
-0.009773309,0.17224365,-0.1959694,0.0017337996
0.085742615,-0.3287895,-0.2739743,0.002777179
0.13438667,-0.29201546,-0.22138253,0.0033497096
-0.049465097,-0.33424917,-0.3110521,0.0037454779
-0.0936743,-0.15177223,-0.17990226,0.0025083574
0.12853934,0.06563229,-0.29462478,0.0038347472
-0.042651426,-0.1915059,-0.32372922,0.0022696105
0.07972147,-0.012361466,-0.29301733,0.0036816993
0.007296614,-0.41611013,-0.23392469,0.0039866944
-0.10804955,-0.24969581,-0.27624208,0.002748591
0.09037323,-0.31731185,-0.34245577,0.0021488583
0.00868201,-0.2016471,-0.3096089,0.0031309905
0.124433406,-0.41845214,-0.38207,0.0020807064
-0.09036869,0.21412562,-0.39799303,0.001995146
-0.11051507,-0.4241612,-0.33706486,0.0028186324
0.026286395,-0.095931195,-0.21924062,0.003554668
-0.0067589,0.17509577,-0.2544266,0.0032194622
0.03862254,0.19912341,-0.19223748,0.0039592106
0.05232863,-0.19442458,-0.26912442,0.002653099
-0.12459115,0.09064115,-0.20100069,0.0015370139
-0.08815207,-0.22493932,-0.16591838,0.0039450517
-0.010130794,-0.10718468,-0.32946175,0.0026337751
0.06282021,-0.079435356,-0.20710897,0.0016950099
0.033062063,-0.44644046,-0.32529396,0.0016484123
0.08378035,0.14254194,-0.26726815,0.0027684933
-0.114249155,-0.31550413,-0.31265628,0.0031977296
0.019775534,-0.06320663,-0.33378568,0.002785893
-0.052223396,-0.15447524,-0.29447865,0.0015133285
0.060928393,-0.034364395,-0.30574465,0.0025505407
-0.06839641,0.1609942,-0.29362002,0.0023109831
-0.087348,-0.4310251,-0.20858097,0.002789585
0.09225625,0.24427824,-0.18503237,0.0026824332
0.049697507,-0.29800832,-0.23047271,0.00231814
-0.020286588,0.040407967,-0.19730541,0.002467646
-0.1040299,-0.09890544,-0.24307619,0.0018355959
-0.0012449045,-0.32251632,-0.3245022,0.0020296285
0.10023991,-0.41619325,-0.16153435,0.0029620682
