pos_x,pos_y,pos_z,rad
0.09633754,-0.22147293,-0.24546851,0.0034281588
-0.053216998,-0.33761084,-0.2361636,0.0023241583
-0.14755547,0.012646387,-0.22447719,0.0023482288
0.00934135,-0.2177021,-0.38733843,0.0029244446
0.032407213,0.25380206,-0.27347323,0.0025441532
0.120541275,-0.1421852,-0.3302141,0.002018274
0.0925551,-0.251659,-0.2931234,0.003988247
0.08842796,-0.413237,-0.17650947,0.0021589983
0.118751004,-0.12201243,-0.38437214,0.0028768172
0.10478131,0.25994673,-0.2530358,0.003558282
0.07562582,0.15046148,-0.1884253,0.0019543914
0.06660699,-0.40386754,-0.35566288,0.0024405061
0.13287589,0.18455589,-0.3567723,0.0026262
0.010273865,0.12893404,-0.23910096,0.003661425
-0.01814694,-0.38434908,-0.34572634,0.003241135
-0.12945853,-0.17504421,-0.17870177,0.002110402
-0.12313356,0.0019128235,-0.33397433,0.0024367392
-0.12517068,0.06157655,-0.3041088,0.0015909785
-0.06262702,-0.018139375,-0.36670655,0.0026532535
0.07220805,0.1108072,-0.19766654,0.0037399489
0.083900824,-0.42229363,-0.18803923,0.0036161283
-0.076770954,-0.1565968,-0.15767102,0.0037209378
-0.064235896,-0.42046553,-0.22251925,0.0027702681
-0.035030104,0.14120184,-0.2360343,0.0026822768
0.011182163,0.12499795,-0.27024078,0.0037068783
0.047721885,-0.18739384,-0.32600388,0.0030953034
-0.11707301,-0.4223442,-0.297269,0.0024756105
0.033882692,-0.31040767,-0.23951507,0.003955257
-0.02159124,0.160019,-0.3526,0.0017268219
0.09298406,-0.198683,-0.22163697,0.003458998
0.054618068,-0.43236172,-0.34983248,0.0031598331
0.0029432664,-0.37944543,-0.23991488,0.0039601466
-0.14777286,0.23934133,-0.29068434,0.002024852
0.044233542,-0.2725419,-0.3028922,0.0022548013
-0.08729974,0.029713862,-0.21772131,0.0039543705
0.056352414,-0.17506114,-0.26207694,0.0038634825
0.11469319,-0.37829688,-0.32998586,0.0032589212
-0.06089516,-0.03154407,-0.17076316,0.0036392706
0.024797752,0.020352662,-0.26155165,0.0021033508
0.043625697,-0.2058887,-0.38050246,0.0036112533
-0.059193194,-0.3372859,-0.2420559,0.0020208403
-0.01187679,0.09619525,-0.22746192,0.00175235
-0.10556227,0.057964653,-0.36018762,0.003594432
-0.056659244,0.23479661,-0.25659832,0.003051751
-0.10204761,0.020740237,-0.34257177,0.0029108345
0.093702555,-0.399911,-0.17152886,0.0020970053
0.01360774,-0.10453582,-0.26558378,0.002314943
-0.13671343,-0.20571229,-0.36826125,0.003236387
0.1228041,-0.008573186,-0.37814906,0.0028593196
-0.06158679,-0.24282597,-0.20425424,0.002736061
-0.12862825,0.12659858,-0.31386393,0.002670961
-0.1365877,0.062383734,-0.27734727,0.0033375116
0.06372734,0.2647116,-0.39408085,0.0030037086
-0.04751022,-0.39038455,-0.3656297,0.003339231
-0.035576757,0.06767259,-0.34584153,0.0027677785
0.12412049,-0.20247008,-0.25562307,0.0017707227
0.07673651,-0.41069794,-0.22108817,0.0032763449
-0.01662482,-0.35592982,-0.26214182,0.0020573488
0.13097562,0.1973243,-0.15462203,0.0038958439
0.06490318,0.25867847,-0.2497312,0.0029411835
-0.07659791,-0.006767648,-0.33054927,0.0031452219
-0.07943177,0.13285491,-0.33169538,0.0021118016
0.06442883,-0.01941699,-0.23336448,0.0015291838
-0.09951573,-0.13002045,-0.15487319,0.0029510094
-0.016291328,-0.11099842,-0.29794976,0.0037745144
0.00077500247,0.23147944,-0.3292995,0.0028447537
-0.0051261913,-0.28440282,-0.34872073,0.002855634
-0.13384113,-0.11173339,-0.38746855,0.0016470648
-0.062545925,0.092734344,-0.22572802,0.003119306
-0.040522195,-0.2942273,-0.20464294,0.0031728442
0.016356112,0.24129523,-0.37920523,0.0021517205
-0.0071362006,0.20449543,-0.1980927,0.0032150468
-0.13119212,-0.12370805,-0.39038894,0.0018089431
0.10498015,0.21475239,-0.18570937,0.0015496883
-0.059370015,-0.34728038,-0.26330292,0.0021746096
-0.10660529,-0.17437354,-0.19877833,0.0020971322
0.0825316,0.017152166,-0.28220353,0.0035870834
0.049171686,-0.0005979184,-0.22503382,0.0025246928
-0.1299166,-0.05021881,-0.18484595,0.0031353326
0.015300149,-0.35239676,-0.27432653,0.001972612
-0.005454865,-0.13930605,-0.24101132,0.0035905028
0.015038985,-0.047358952,-0.33930692,0.002744426
-0.0018140619,0.1479317,-0.2545971,0.0034030147
0.13910693,-0.049118966,-0.2771772,0.0027999536
0.012116024,-0.41526356,-0.27460107,0.0036026388
0.04280368,-0.42685068,-0.18120152,0.0037223785
0.110666625,-0.07028611,-0.38121304,0.0031923885
0.10000266,-0.32740554,-0.164995,0.0030736085
-0.06770564,-0.42884853,-0.26623407,0.002150622
-0.13273229,-0.21615572,-0.23837537,0.003888216
0.08275887,-0.36064872,-0.20140335,0.0024926832
0.07245493,-0.2666635,-0.2805434,0.0037617225
0.025740894,-0.26549557,-0.2721024,0.0029404843
0.12082777,-0.3322672,-0.34365422,0.0025299762
-0.0027416192,-0.27782944,-0.2654502,0.0024715953
0.10351643,-0.37862775,-0.17552444,0.0033747533
-0.061771594,0.22742622,-0.3829987,0.0033637837
-0.05364975,-0.17943074,-0.23230013,0.0018976777
-0.028577117,-0.014469798,-0.19454852,0.0019573064
-0.09039161,-0.25060594,-0.30323932,0.0032752948
