pos_x,pos_y,pos_z,rad
0.09760414,-0.29204074,-0.24420191,0.0034281588
-0.048723865,-0.40503955,-0.24031116,0.0023241583
-0.14755547,-0.057937615,-0.22447719,0.0023482288
0.00934135,-0.28828633,-0.38733843,0.0029244446
0.032407213,0.1831992,-0.27347323,0.0025441532
0.120541275,-0.21276943,-0.3302141,0.002018274
0.0925551,-0.32226187,-0.2931234,0.003988247
0.08753169,-0.42764395,-0.17358547,0.0021589983
0.118751004,-0.19259664,-0.38437214,0.0028768172
0.10478131,0.18934387,-0.2530358,0.003558282
0.07562582,0.07987726,-0.1884253,0.0019543914
0.05375518,-0.42131963,-0.35243624,0.0024405061
0.13287589,0.113971666,-0.3567723,0.0026262
0.010273865,0.05835301,-0.23910096,0.003661425
-0.016408576,-0.4254002,-0.34598255,0.003241135
-0.12945853,-0.24562845,-0.17870177,0.002110402
-0.12313356,-0.0686695,-0.33397433,0.0024367392
-0.12517068,-0.009006706,-0.3041088,0.0015909785
-0.06262702,-0.0887214,-0.36670655,0.0026532535
0.07220805,0.04022155,-0.19766654,0.0037399489
0.09299703,-0.44052964,-0.18768327,0.0036161283
-0.07740425,-0.22528243,-0.15664408,0.0037209378
-0.057494864,-0.4332929,-0.22219841,0.0027702681
-0.035030104,0.070621826,-0.2360343,0.0026822768
0.011182163,0.054412298,-0.27024078,0.0037068783
0.047721885,-0.2579795,-0.32600388,0.0030953034
-0.12479627,-0.40757906,-0.28043404,0.0024756105
0.03366847,-0.3811175,-0.23976062,0.003955257
-0.02159124,0.089436755,-0.3526,0.0017268219
0.09296706,-0.26932925,-0.22163697,0.003458998
0.05807795,-0.44037092,-0.34858507,0.0031598331
0.0059065,-0.4188337,-0.23433946,0.0039601466
-0.14777286,0.1687571,-0.29068434,0.002024852
0.044233542,-0.34314477,-0.3028922,0.0022548013
-0.08729974,-0.040869683,-0.21772131,0.0039543705
0.056192145,-0.2449901,-0.26207694,0.0038634825
0.123026684,-0.40417436,-0.3317277,0.0032589212
-0.06089516,-0.10212681,-0.17076316,0.0036392706
0.024862405,-0.050374255,-0.26155165,0.0021033508
0.043625697,-0.27647296,-0.38050246,0.0036112533
-0.059469584,-0.40182984,-0.22347933,0.0020208403
-0.01187679,0.025609594,-0.22746192,0.00175235
-0.10556227,-0.012618748,-0.36018762,0.003594432
-0.056659244,0.16421238,-0.25659832,0.003051751
-0.10204761,-0.049842954,-0.34257177,0.0029108345
0.08249113,-0.42673147,-0.16515651,0.0020970053
0.01360774,-0.17512079,-0.26558378,0.002314943
-0.13671343,-0.27629653,-0.36826125,0.003236387
0.1228041,-0.07915522,-0.37814906,0.0028593196
