pos_x,pos_y,pos_z,rad
0.096263036,-0.21799092,-0.24554302,0.0034281588
-0.052974854,-0.33418357,-0.23594008,0.0023241583
-0.14755547,0.016129721,-0.22447719,0.0023482288
0.00934135,-0.21421875,-0.38733843,0.0029244446
0.032407213,0.2572668,-0.27347323,0.0025441532
0.120541275,-0.13870184,-0.3302141,0.002018274
0.0925551,-0.24817345,-0.2931234,0.003988247
0.08850247,-0.40965247,-0.17658398,0.0021589983
0.118751004,-0.11852917,-0.38437214,0.0028768172
0.10478131,0.26341146,-0.2530358,0.003558282
0.07562582,0.15394484,-0.1884253,0.0019543914
0.06660699,-0.4004028,-0.35566288,0.0024405061
0.13287589,0.18803924,-0.3567723,0.0026262
0.010273865,0.1324174,-0.23910096,0.003661425
-0.01817488,-0.38090757,-0.34572634,0.003241135
-0.12945853,-0.17156085,-0.17870177,0.002110402
-0.12313356,0.005396157,-0.33397433,0.0024367392
-0.12517068,0.06506213,-0.3041088,0.0015909785
-0.06262702,-0.014656034,-0.36670655,0.0026532535
0.07220805,0.11429046,-0.19766654,0.0037399489
0.085142486,-0.42010915,-0.18721087,0.0036161283
-0.0767337,-0.1532464,-0.15767102,0.0037209378
-0.06400017,-0.41840366,-0.22257599,0.0027702681
-0.035030104,0.1446852,-0.2360343,0.0026822768
0.011182163,0.12848133,-0.27024078,0.0037068783
0.047721885,-0.18391049,-0.32600388,0.0030953034
-0.11263991,-0.4236853,-0.30084527,0.0024756105
0.033882692,-0.30694294,-0.23951507,0.003955257
-0.02159124,0.16350235,-0.3526,0.0017268219
0.09298406,-0.19519964,-0.22163697,0.003458998
0.053884123,-0.431349,-0.3485872,0.0031598331
0.0029432664,-0.3759807,-0.23991488,0.0039601466
-0.14777286,0.24282469,-0.29068434,0.002024852
0.044233542,-0.26907718,-0.3028922,0.0022548013
-0.08729974,0.033197187,-0.21772131,0.0039543705
0.056352414,-0.17157778,-0.26207694,0.0038634825
0.11443242,-0.3748556,-0.33013487,0.0032589212
-0.06089516,-0.02806055,-0.17076316,0.0036392706
0.024797752,0.023835994,-0.26155165,0.0021033508
0.043625697,-0.20240535,-0.38050246,0.0036112533
-0.059120752,-0.33370963,-0.24198139,0.0020208403
-0.01187679,0.09967851,-0.22746192,0.00175235
-0.10556227,0.06144799,-0.36018762,0.003594432
-0.056659244,0.23827997,-0.25659832,0.003051751
-0.10204761,0.02422357,-0.34257177,0.0029108345
0.093702555,-0.39644626,-0.17152886,0.0020970053
0.01360774,-0.10105256,-0.26558378,0.002314943
-0.13671343,-0.20222893,-0.36826125,0.003236387
0.1228041,-0.005089824,-0.37814906,0.0028593196
-0.06158679,-0.23934262,-0.20425424,0.002736061
-0.12862825,0.13008194,-0.31386393,0.002670961
-0.1365877,0.06586758,-0.27734727,0.0033375116
0.06372734,0.26817632,-0.39408085,0.0030037086
-0.047319237,-0.38717043,-0.36543757,0.003339231
-0.035576757,0.071155846,-0.34584153,0.0027677785
0.12400873,-0.19918916,-0.25547406,0.0017707227
0.076550245,-0.40786672,-0.2213862,0.0032763449
-0.01662482,-0.3524651,-0.26214182,0.0020573488
0.13097562,0.20080766,-0.15462203,0.0038958439
0.06490318,0.2621432,-0.2497312,0.0029411835
-0.07659791,-0.003284314,-0.33054927,0.0031452219
-0.07943177,0.13633826,-0.33169538,0.0021118016
0.06442883,-0.015933657,-0.23336448,0.0015291838
-0.09951573,-0.1265371,-0.15487319,0.0029510094
-0.016291328,-0.10751516,-0.29794976,0.0037745144
0.00077500247,0.23496279,-0.3292995,0.0028447537
-0.0051261913,-0.2809381,-0.34872073,0.002855634
-0.13384113,-0.10825013,-0.38746855,0.0016470648
-0.06258318,0.09610583,-0.22572802,0.003119306
-0.040522195,-0.29076257,-0.20464294,0.0031728442
0.016356112,0.24477859,-0.37920523,0.0021517205
-0.0071362006,0.20797879,-0.1980927,0.0032150468
-0.13119212,-0.12022479,-0.39038894,0.0018089431
0.10498015,0.21823575,-0.18570937,0.0015496883
-0.059370015,-0.34381565,-0.26330292,0.0021746096
-0.10660529,-0.17089018,-0.19877833,0.0020971322
0.0825316,0.020635499,-0.28220353,0.0035870834
0.049171686,0.0028854136,-0.22503382,0.0025246928
-0.1299166,-0.046735473,-0.18484595,0.0031353326
0.015300149,-0.34893203,-0.27432653,0.001972612
-0.005364061,-0.13582823,-0.24101132,0.0035905028
0.015038985,-0.043875616,-0.33930692,0.002744426
-0.0018140619,0.15141505,-0.2545971,0.0034030147
0.13910693,-0.04563563,-0.2771772,0.0027999536
0.012870396,-0.41177318,-0.2748991,0.0036026388
0.041954394,-0.4249734,-0.18225384,0.0037223785
0.110666625,-0.06680285,-0.38121304,0.0031923885
0.0998164,-0.32385084,-0.164995,0.0030736085
-0.06653982,-0.427546,-0.26980412,0.002150622
-0.13273229,-0.21267237,-0.23837537,0.003888216
0.08275887,-0.357184,-0.20140335,0.0024926832
0.07245493,-0.26319876,-0.2805434,0.0037617225
0.025955098,-0.2619193,-0.2722514,0.0029404843
0.12082777,-0.32880247,-0.34365422,0.0025299762
-0.0027416192,-0.2743647,-0.2654502,0.0024715953
0.10351643,-0.37516302,-0.17552444,0.0033747533
-0.061771594,0.23090957,-0.3829987,0.0033637837
-0.05364975,-0.17594738,-0.23230013,0.0018976777
-0.028577117,-0.010986464,-0.19454852,0.0019573064
-0.09039161,-0.24710996,-0.30323932,0.0032752948
0.08990133,0.027438266,-0.35456297,0.0033200942
0.06649974,0.07228206,-0.322819,0.0034114884
0.057326995,-0.14833207,-0.3246289,0.0035678658
0.059449382,-0.013582936,-0.27736482,0.002610997
-0.1347878,-0.13756596,-0.21961936,0.0035300008
-0.08032646,0.004100082,-0.20032652,0.0019671572
-0.0056680357,-0.21462841,-0.22180508,0.0022438378
0.07003217,0.030290592,-0.24615113,0.0039235684
0.055710576,0.18339004,-0.20308049,0.0021515184
-0.083063506,0.17431854,-0.19625562,0.0019002713
-0.114835605,-0.27032414,-0.3194897,0.0032806934
-0.00014592339,0.14195582,-0.2759167,0.0034994902
0.052077554,-0.29678762,-0.26680338,0.0017827381
0.116044894,0.19426963,-0.2698766,0.0024577414
0.012539685,-0.36145607,-0.37242353,0.0015423261
0.084438466,-0.38911954,-0.390083,0.0027540056
-0.06862872,0.21547188,-0.2332905,0.0021971255
-0.009773309,0.17928466,-0.1959694,0.0017337996
0.085742615,-0.3217485,-0.2739743,0.002777179
0.13438667,-0.28497446,-0.22138253,0.0033497096
-0.049406346,-0.32726803,-0.3110072,0.0037454779
-0.0936743,-0.14473122,-0.17990226,0.0025083574
0.12853934,0.07267318,-0.29462478,0.0038347472
-0.04257692,-0.1842236,-0.32372922,0.0022696105
0.07972147,-0.0053204936,-0.29301733,0.0036816993
0.008150361,-0.41065568,-0.23434211,0.0039866944
-0.10804955,-0.2426548,-0.27624208,0.002748591
0.09037323,-0.31027085,-0.34245577,0.0021488583
0.008616817,-0.19460082,-0.3096089,0.0031309905
0.124433406,-0.41141114,-0.38207,0.0020807064
-0.09036869,0.22116663,-0.39799303,0.001995146
-0.112640865,-0.4226654,-0.33178586,0.0028186324
0.026286395,-0.08889031,-0.21924062,0.003554668
-0.0067589,0.18213677,-0.2544266,0.0032194622
0.03862254,0.20616442,-0.19223748,0.0039592106
0.05232863,-0.18738358,-0.26912442,0.002653099
-0.12459115,0.09768204,-0.20100069,0.0015370139
-0.08822658,-0.21780851,-0.16591838,0.0039450517
-0.010130794,-0.10014379,-0.32946175,0.0026337751
0.06282021,-0.07239447,-0.20710897,0.0016950099
0.030509276,-0.44383812,-0.32373786,0.0016484123
0.08378035,0.14958295,-0.26726815,0.0027684933
-0.114249155,-0.30846313,-0.31265628,0.0031977296
0.019775534,-0.056167986,-0.33378568,0.002785893
-0.052223396,-0.14743423,-0.29447865,0.0015133285
0.060928393,-0.02732289,-0.30574465,0.0025505407
-0.06839641,0.16803521,-0.29362002,0.0023109831
-0.08587485,-0.431711,-0.20936355,0.002789585
0.09225625,0.25130922,-0.18503237,0.0026824332
0.049697507,-0.29096732,-0.23047271,0.00231814
-0.020286588,0.047448903,-0.19730541,0.002467646
-0.1040299,-0.09186455,-0.24307619,0.0018355959
-0.0014704725,-0.3159026,-0.32390615,0.0020296285
0.09959626,-0.40950564,-0.16153435,0.0029620682
-0.056217294,0.060655247,-0.2750747,0.003924879
-0.0070796767,-0.4397211,-0.2219824,0.002858991
0.026806561,-0.14854583,-0.23942944,0.0028562376
-0.089495495,-0.028529452,-0.36610067,0.0016113053
-0.11608332,-0.18683448,-0.18160944,0.0020040951
-0.08520292,-0.4064994,-0.22816978,0.0022080527
0.13351212,-0.19013695,-0.30084893,0.0030009528
0.07897038,-0.22467835,-0.23008008,0.0018699991
0.074007116,-0.43810943,-0.1587174,0.002743019
-0.01566238,0.1330575,-0.39048463,0.0038836505
-0.0659603,-0.24161704,-0.38754588,0.002846642
-0.13566434,0.04094612,-0.207552,0.002980359
-0.08770107,-0.05843315,-0.32682395,0.0026243336
0.1434401,-0.27105358,-0.15372644,0.0035180554
-0.016117144,-0.125606,-0.38010597,0.0021848201
0.10065327,0.23668298,-0.19066182,0.003810641
-0.10261621,0.14997594,-0.22682428,0.003113967
-0.021599418,-0.40626618,-0.31589282,0.0035699056
0.032469396,0.25913796,-0.3277763,0.003146343
0.03853575,-0.09098035,-0.15777831,0.0035282078
0.06959802,-0.016886307,-0.21556884,0.0038787464
-0.008622809,0.10152795,-0.2852874,0.0015731989
-0.016347488,0.27335417,-0.2808099,0.002877457
