pos_x,pos_y,pos_z,rad
0.09738062,-0.2780069,-0.24442543,0.0034281588
-0.054860134,-0.39417082,-0.238527,0.0023241583
-0.14755547,-0.04392154,-0.22447719,0.0023482288
0.00934135,-0.2742485,-0.38733843,0.0029244446
0.032407213,0.19721544,-0.27347323,0.0025441532
0.120541275,-0.1987532,-0.3302141,0.002018274
0.0925551,-0.30822405,-0.2931234,0.003988247
0.08632712,-0.4268147,-0.17722397,0.0021589983
0.118751004,-0.1785804,-0.38437214,0.0028768172
0.10478131,0.20336011,-0.2530358,0.003558282
0.07562582,0.093893476,-0.1884253,0.0019543914
0.054596152,-0.42376712,-0.3527551,0.0024405061
0.13287589,0.12798789,-0.3567723,0.0026262
0.010273865,0.07236988,-0.23910096,0.003661425
-0.016241482,-0.42353553,-0.34563082,0.003241135
-0.12945853,-0.2316122,-0.17870177,0.002110402
-0.12313356,-0.054654878,-0.33397433,0.0024367392
-0.12517068,0.0050093792,-0.3041088,0.0015909785
-0.06262702,-0.07470518,-0.36670655,0.0026532535
0.07220805,0.054237623,-0.19766654,0.0037399489
0.09264239,-0.44019926,-0.18832216,0.0036161283
-0.077292494,-0.21158645,-0.15686034,0.0037209378
-0.056832638,-0.43266276,-0.2228051,0.0027702681
-0.035030104,0.084638044,-0.2360343,0.0026822768
0.011182163,0.06842997,-0.27024078,0.0037068783
0.047721885,-0.24396184,-0.32600388,0.0030953034
-0.12833133,-0.40490675,-0.27630684,0.0024756105
0.03366847,-0.36700493,-0.2395371,0.003955257
-0.02159124,0.10345297,-0.3526,0.0017268219
0.09298406,-0.25526088,-0.22163697,0.003458998
0.058831602,-0.43949124,-0.34724164,0.0031598331
0.0025609762,-0.41559055,-0.23577482,0.0039601466
-0.14777286,0.18277334,-0.29068434,0.002024852
0.044233542,-0.32910696,-0.3028922,0.0022548013
-0.08729974,-0.026853401,-0.21772131,0.0039543705
0.056352414,-0.23162913,-0.26207694,0.0038634825
0.12001708,-0.40169695,-0.33236817,0.0032589212
-0.06089516,-0.08811059,-0.17076316,0.0036392706
0.024797752,-0.036215007,-0.26155165,0.0021033508
0.043625697,-0.26243514,-0.38050246,0.0036112533
-0.06267292,-0.39278564,-0.24154024,0.0020208403
-0.01187679,0.039625667,-0.22746192,0.00175235
-0.10556227,0.0013973523,-0.36018762,0.003594432
-0.056659244,0.17822862,-0.25659832,0.003051751
-0.10204761,-0.03582688,-0.34257177,0.0029108345
0.08333692,-0.42398447,-0.16141823,0.0020970053
0.01360774,-0.16110454,-0.26558378,0.002314943
-0.13671343,-0.2622587,-0.36826125,0.003236387
0.1228041,-0.065139,-0.37814906,0.0028593196
-0.06230765,-0.29897264,-0.20425424,0.002736061
