pos_x,pos_y,pos_z,force_x,force_y,force_z
0.022557624772765808,0.0330685339986104,0.039567229408187035,92.89733385405701,44.320463769179796,58.36242824726325
0.03485939640922036,0.03310005852689126,0.03539742645740221,-67.26994668819286,111.82793555771892,116.57478167811402
0.030154357777801948,0.03945407306974924,0.05569589192211303,4.574258362536578,-9.186932587298047,-102.61551669523351
0.034672536574128256,0.028370943599738054,0.04742216300753827,-12.10512021319003,49.64884247486693,-14.869492233980363
0.03184795137350185,0.04646794575309437,0.03618937804746786,6.857479452077163,-19.66211192653776,11.324454007234921
0.03153649285505345,0.04919023370266973,0.04857265089400091,17.395558759843112,-193.41510439111138,-92.37709248139183
0.042223336041952664,0.03668233137348072,0.04400383032331853,-43.12892589144855,17.005894081297544,23.099922300886348
0.05422408721873356,-0.1522451076063009,0.16378440224312898,235.13612941370613,34.605114926214156,-53.674056840913174
0.06628518220335188,-0.163386179423464,0.15424086339241774,-0.10846992656564014,2.0830294114404517,0.031207214205933642
0.05810929993221933,-0.15382416125487075,0.1505905508921182,62.96374775357894,63.43320769484097,59.952486824900205
0.06876008762855496,-0.14293654662077573,0.14851127124895896,-62.75674669692208,-138.25584810283297,263.6483383709648
0.08185998067785524,-0.14907875799786807,0.1627131599468014,-83.91254773510413,-12.58276040669151,-39.30415458755883
0.07224475357491669,-0.15279338063547257,0.17372168459758291,-130.17131155406523,75.58161703496805,-204.10967011300016
0.07386665874345129,-0.14032558880959214,0.168281384328451,-28.70361034264261,-19.792197202754192,-32.625689194894996
-0.06654758341861103,-0.07132872141504068,0.07578775633214523,115.42003472142615,76.4407586515682,96.71498370725902
-0.06452028385776268,-0.05492036751766261,0.07668633241941161,36.99008551259613,-22.339968702768147,26.939780086241004
-0.05422818777692135,-0.06255651562514189,0.09788908106833111,-35.08074624720895,-29.001871930031275,-287.83624990117926
-0.052852753715793344,-0.05102019082241019,0.07935063785252314,-20.51136483709004,-79.32150827586966,28.091789207726183
-0.04571525872852657,-0.07223860271388466,0.0909593272845177,-4.721058618930099,8.9033694051964,-10.450474944808057
-0.047558229875079044,-0.0680216251853783,0.07201386939374226,-89.43669187439227,48.00067048479285,145.76474338917308
0.06427163917487091,0.1418063948706966,-0.18601370452862306,42.47617134898162,84.7941918800739,-2.1802994078184383
0.07334697100085877,0.16057479660580823,-0.18505887621106604,-45.26924964506386,-96.08998341695013,-25.205446678093928
-0.04239846190936125,-0.17682806938675327,-0.18525693377929847,20.340827618313742,-6.4702260601347605,-8.143087151315363
-0.029312787303811254,-0.1745343050191646,-0.17635022889257898,-8.662577554540821,-25.844778912206817,-90.07819206990851
-0.027766215862072865,-0.16745987097486018,-0.18575417298806352,-17.50050038060608,-104.98246114753229,37.53586281637603
0.16450413714746334,0.062224518398390063,0.004520654576413822,20.850610101428526,70.30997669915375,-20.130882664586274
0.16503280544747756,0.07619309200198285,-0.007634984439425266,3.5600185404292946,5.227467521377925,22.146246060287616
0.15447993379120817,0.07812948899804945,-0.00013732884531843063,80.2711747405134,-15.527074606862728,-4.377795353433225
0.1746088334931764,0.07877861653540426,8.798294344989754e-05,-105.87663143963626,-57.8186213774962,4.776941261622312
-0.09628039235461822,0.056531562146119846,0.14374783430824292,0.16812451584295474,99.38541216518021,-42.65094192502051
-0.09321169220186079,0.07115338654214019,0.13211096246761198,-8.255508067285213,-35.48234990339863,48.557059327669755
-0.09990730110001955,0.07521493643087403,0.13958296663405273,31.55615744021589,-76.23337952890314,5.089503991384782
-0.08754014820145832,0.06480345535626574,0.14190098290005934,-22.86216352915988,12.573774860391763,-12.810631110261124
0.10479918679678973,0.019925247904327512,0.1629623795984566,6.670918899184597,56.56554136888542,-7.3681913691849505
0.09715332965182134,0.028839698897923937,0.1614225265307991,42.05257455118421,5.313341865105441,-21.738484967416298
0.10491191888423458,0.03345690250022377,0.1496193551996033,1.296657641639456,-31.10668680194547,92.17336790282899
0.10221821220421834,0.03848071150557439,0.16225834661548708,11.85960846614509,-14.662377369673056,2.5764170383349745
0.11752396556992788,0.02607546657160229,0.1620011379477374,-41.25059528771761,18.786313999635293,-3.3450122264544078
0.10962839354958001,0.0340191641285418,0.16896126921513185,-20.655591013488078,-33.18175715649104,-61.356801015465514
0.17417240994643307,0.006434213258969963,0.026875035420948476,51.14456146472784,27.34110588313635,-8.477815516338858
0.17493710276938892,0.025355183533968317,0.023061307721718063,55.900956381610406,-82.21638585697019,-0.1481447582559312
0.18314737082639407,0.0070098041367171226,0.008115319820549423,-7.385515680874271,79.05048254882797,110.5863820870815
0.18509088883117877,0.0006063255839843067,0.020364267370447102,-45.57401751154021,105.51870556412119,0.6884712317381956
0.18356480040853027,0.023565270739072233,0.009159777991049705,4.350411961464589,-39.715877300664914,25.809856988354742
0.1849633973305008,0.022649971813817026,0.03130063038085902,-60.77262927080746,-91.19978905153316,-125.1755179996049
-0.18367932155876568,0.053568109572489336,0.028723616156844684,-8.060111403117643,26.14626644610336,4.123848490466312
-0.17458748217476838,0.06544723185960134,0.019212435891757834,-40.879053320955535,19.583929968427782,49.52694230198982
-0.18420969296182538,0.057901039218484385,0.04164157154213184,0.4344461659806854,11.71499518493908,-4.161264543465698
-0.18557535609935707,0.07918030614531332,0.021631958067305716,0.12947721611385976,-2.3799091463892745,0.6244100798917283
-0.1856762488240125,0.07881589856932093,0.04079584818053565,17.721963600513273,-58.80743782805562,-57.26739388755163
-0.1689761685518925,0.07245784911833923,0.029173220456309646,-66.5364005683004,-2.7892692560865378,10.034556732766395
0.10853339816784019,0.07836462960171826,-0.06743548519908771,70.25691081398577,96.59703556979737,31.763801078998547
