stress_x,stress_y,stress_z,length_x,length_y,length_z,void_ratio
163812.44058234312,220863.09212181493,157340.291929014,0.3895669162325364,0.3874893690459269,0.3890095934330838,0.6838185237645725
163524.36232792112,220399.2713403208,156751.26513313595,0.3895711501806707,0.38748094041128667,0.38901382738121804,0.6838185237585901
163449.72060415792,216996.38673813926,157369.8759441396,0.3895753842669549,0.38747251177664643,0.3890180614675023,0.683818523752608
163870.21486677777,215350.07987515014,157797.50434377094,0.3895796184913966,0.3874640831420062,0.38902229569194396,0.683818523746625
163601.08658003272,215369.35274562988,157483.08517262802,0.3895838528540033,0.38745565450736597,0.3890265300545507,0.6838185237406422
163438.29264494582,215240.73622140926,157064.94308098068,0.3895880873547825,0.38744722587272573,0.38903076455532987,0.683818523734659
163235.34851842417,215944.39372107587,156913.784054147,0.3895923219937418,0.3874387972380855,0.38903499919428913,0.6838185237286761
163124.32470771793,216649.6040712843,156444.88523025066,0.3895965567708885,0.38743036860344526,0.38903923397143586,0.6838185237226925
162813.98642994446,216647.16535503496,156453.81507730938,0.3896007916862304,0.38742193996880503,0.38904346888677777,0.6838185237167096
162642.27677561046,216682.0370047626,156168.26757084223,0.38960502673977476,0.3874135113341648,0.3890477039403221,0.6838185237107254
162490.37308443827,216853.77779030768,156064.02040028063,0.389609261931529,0.38740508269952456,0.38905193913207636,0.6838185237047393
162345.3881675528,216897.06208329252,156154.14628704876,0.38961349726150185,0.3873966540648843,0.3890561744620492,0.6838185236987614
162319.00130215043,217390.12586141916,156019.7288429775,0.389617732729699,0.3873882254302441,0.3890604099302464,0.6838185236927765
162294.2901669767,217494.4915552258,155834.55675606825,0.38962196833612867,0.38737979679560386,0.389064645536676,0.6838185236867901
162009.61242317726,217823.9985846738,155424.54554332633,0.38962620408079873,0.3873713681609636,0.3890688812813461,0.6838185236808058
161800.78101390382,218566.28918315563,155122.36520157143,0.38963043996371627,0.3873629395263234,0.3890731171642636,0.6838185236748194
161331.06522392354,219173.79881882097,154867.17915734247,0.3896346759848891,0.38735451089168316,0.38907735318543646,0.6838185236688337
161115.45023717562,219301.9143771962,154582.62313135975,0.3896389121443246,0.3873460822570429,0.38908158934487197,0.6838185236628473
160971.06580709992,219506.2342101925,154445.2872089749,0.3896431484420304,0.3873376536224027,0.38908582564257777,0.6838185236568609
160666.01836541158,219623.63474665867,154440.1152354629,0.3896473848780139,0.38732922498776245,0.3890900620785613,0.6838185236508743
160711.13167359383,219954.53091270116,153909.5695658647,0.38965162145228266,0.3873207963531222,0.38909429865283,0.6838185236448865
160467.6775148824,220087.96437052175,153754.4702962037,0.38965585816484427,0.387312367718482,0.38909853536539163,0.6838185236388993
160358.34563851423,220082.60169068325,153735.08451735755,0.3896600950157062,0.38730393908384175,0.38910277221625356,0.6838185236329116
159874.88378038717,220272.06791507037,153731.58299640007,0.38966433200487605,0.3872955104492015,0.3891070092054234,0.683818523626924
160012.38683590948,219775.84211054063,153728.00882278578,0.3896685691323613,0.3872870818145613,0.38911124633290867,0.6838185236209369
160043.89522092498,219627.24502937152,153899.98383055365,0.38967280639816937,0.38727865317992105,0.3891154835987167,0.6838185236149485
159823.61432085405,219346.28336650142,153646.75420293704,0.3896770438023081,0.3872702245452808,0.38911972100285547,0.683818523608962
159894.80563404993,219804.0163044258,153316.27501317573,0.3896812813447846,0.3872617959106406,0.38912395854533194,0.683818523602973
159823.37673138408,219302.36557991442,152951.94786171854,0.38968551902560655,0.38725336727600035,0.3891281962261539,0.6838185235969841
160012.8484241386,218562.87748017663,153135.31088514766,0.38968975684478147,0.3872449386413601,0.3891324340453288,0.6838185235909942
159511.06241793162,218445.8875111572,153249.44950548297,0.389693994802317,0.3872365100067199,0.38913667200286434,0.6838185235850048
159424.07355065455,217964.00133374197,153244.3623615481,0.3896982328982206,0.38722808137207965,0.38914091009876794,0.6838185235790151
159537.82266884178,217569.526177714,153163.69561483513,0.38970247113249995,0.3872196527374394,0.3891451483330473,0.6838185235730267
159456.32208126088,217589.11426260843,152804.60457754837,0.3897067095051623,0.3872112241027992,0.38914938670570964,0.6838185235670367
159291.72446349374,217069.60901863818,152887.0675674148,0.3897109480162153,0.38720279546815894,0.38915362521676267,0.6838185235610461
159220.46295813433,217823.70313840857,152704.60253790984,0.3897151866656665,0.3871943668335187,0.38915786386621387,0.683818523555056
158986.6536194417,218481.2819904798,152368.80882913005,0.3897194254535231,0.3871859381988785,0.3891621026540705,0.683818523549062
159128.470018009,218910.66369185285,152254.3250785984,0.3897236643797932,0.38717750956423824,0.3891663415803406,0.6838185235430704
158819.18360364495,217888.18416410315,152054.46463472946,0.38972790344448416,0.387169080929598,0.3891705806450315,0.6838185235370788
159105.22414788255,216605.29715082236,152396.94170760384,0.3897321426476035,0.3871606522949578,0.38917481984815083,0.6838185235310875
158797.01065654604,216417.13991026592,152463.12836542554,0.3897363819891586,0.38715222366031754,0.38917905918970597,0.6838185235250953
158912.0558565216,216359.61737729888,152155.36819027216,0.38974062146915706,0.3871437950256773,0.3891832986697044,0.6838185235191024
158748.67626612654,216707.16191523056,151871.47383283082,0.3897448610876066,0.3871353663910371,0.38918753828815394,0.6838185235131106
158644.30528907856,215474.6728694787,152096.51517693757,0.3897491008445145,0.38712693775639684,0.38919177804506183,0.6838185235071174
158473.93155660608,216295.2930291084,151956.76800323828,0.38975334073988843,0.3871185091217566,0.3891960179404358,0.6838185235011247
158026.61802222708,216654.3685907623,151634.83949812825,0.38975758077373585,0.38711008048711637,0.3892002579742832,0.683818523495131
158459.95565882837,216422.3472764468,151520.74853757286,0.3897618209460643,0.38710165185247614,0.3892044981466117,0.6838185234891371
158160.39117680263,216538.2882062394,151297.6350076628,0.3897660612568814,0.3870932232178359,0.38920873845742876,0.6838185234831425
157982.1486310577,216710.62430309012,151212.07306109084,0.3897703017061953,0.38708479458319567,0.38921297890674267,0.6838185234771538
158137.57121440207,216963.01836800104,151125.58738268682,0.38977454229401215,0.38707636594855543,0.3892172194945595,0.6838185234711583
157981.8253529317,217301.57459061706,151195.78682378313,0.38977878302034036,0.3870679373139152,0.3892214602208877,0.6838185234651634
157854.217614803,216595.78394299312,150977.92700307776,0.3897830238851873,0.38705950867927497,0.3892257010857347,0.6838185234591683
157716.71159497582,216866.09773717867,150910.3484345653,0.3897872648885607,0.38705108004463473,0.38922994208910805,0.6838185234531737
157455.64290848095,217195.32856422485,151045.56817099833,0.3897915060304678,0.3870426514099945,0.38923418323101516,0.6838185234471781
157535.28435942245,217424.40241365836,150765.1484715736,0.3897957473109164,0.38703422277535426,0.38923842451146373,0.6838185234411825
157306.71172456245,217130.74936693851,150693.44332608156,0.3897999887299139,0.38702579414071403,0.38924266593046125,0.6838185234351867
156929.35759021607,216819.72624655807,150646.07298817518,0.3898042302874679,0.3870173655060738,0.38924690748801527,0.6838185234291908
157150.8441212424,216861.2342162098,150767.66462521258,0.38980847198358587,0.38700893687143356,0.3892511491841332,0.683818523423194
156996.0049001663,217623.697061845,150437.3399251123,0.3898127138182755,0.38700050823679333,0.38925539101882284,0.6838185234171975
156508.9379377416,218098.9777899373,149894.59722779345,0.3898169557915442,0.3869920796021531,0.38925963299209154,0.6838185234112006
156540.92868205204,218206.1917337002,150015.97752348095,0.3898211979033998,0.38698365096751286,0.38926387510394717,0.6838185234052058
156393.03553482573,218962.2902725737,149698.90605791812,0.3898254401538494,0.3869752223328726,0.38926811735439676,0.6838185233992085
156396.97173321416,218759.02764323776,149544.10040500914,0.3898296825429008,0.3869667936982324,0.38927235974344815,0.6838185233932116
156314.7445408063,218676.60137739297,149606.78294842772,0.3898339250705614,0.38695836506359216,0.3892766022711088,0.6838185233872133
155948.81038523326,218807.6031357876,149804.16403156894,0.3898381677368389,0.3869499364289519,0.38928084493738624,0.683818523381215
156552.023441536,217841.19906226124,150134.7087708536,0.38984241054174085,0.3869415077943117,0.3892850877422882,0.6838185233752173
156350.71932078392,216229.8903831787,149990.92544412028,0.3898466534852746,0.38693307915967146,0.38928933068582194,0.683818523369218
156461.79322650598,216188.3396366468,149670.3021056233,0.38985089656744787,0.3869246505250312,0.3892935737679952,0.6838185233632184
156079.04290974853,217027.2475329075,149326.00626838996,0.3898551397882682,0.386916221890391,0.38929781698881555,0.6838185233572186
155908.09536662867,217315.93206091737,149325.12601627476,0.38985938314774315,0.38690779325575075,0.3893020603482905,0.6838185233512192
155516.01088051882,217759.23585661306,149228.7279387168,0.38986362664588015,0.3868993646211105,0.3893063038464275,0.6838185233452183
155735.33913426884,217819.03635389666,149185.63277738087,0.389867870282687,0.3868909359864703,0.38931054748323435,0.6838185233392182
155497.82489939083,218022.6681125236,148931.13821395359,0.38987211405817107,0.38688250735183005,0.38931479125871843,0.6838185233332177
155511.8470774563,218282.70692328183,148829.86436634563,0.38987635797234005,0.3868740787171898,0.3893190351728874,0.683818523327218
155289.92171025506,218692.4810921033,148717.99530309968,0.3898806020252012,0.3868656500825496,0.38932327922574855,0.6838185233212162
155328.77702876335,218976.6246206092,148850.23363293245,0.38988484621676234,0.38685722144790935,0.3893275234173097,0.6838185233152146
155311.60473465748,218491.6581929056,148697.41210144313,0.38988909054703097,0.3868487928132691,0.38933176774757833,0.6838185233092132
155675.45092837306,216677.3700739132,148749.0850896639,0.3898933350160146,0.3868403641786289,0.38933601221656194,0.6838185233032109
155488.9264190753,214845.19074067805,149064.15125035043,0.3898975796237208,0.38683193554398865,0.38934025682426815,0.6838185232972089
155515.1130608398,213757.5994604568,149289.58903846305,0.38990182437015725,0.3868235069093484,0.3893445015707046,0.683818523291207
154971.90495980854,214886.54465337103,148954.4002929429,0.38990606925533144,0.3868150782747082,0.3893487464558788,0.6838185232852055
154934.33245176548,215519.8942867216,148516.3631946551,0.38991031427925077,0.38680664964006795,0.3893529914797981,0.6838185232792029
155106.91193318774,214880.28725683797,148565.33118603847,0.389914559441923,0.3867982210054277,0.38935723664247035,0.6838185232732004
155179.77284950047,215309.87565615578,148721.9177933229,0.3899188047433554,0.3867897923707875,0.38936148194390274,0.6838185232671957
154693.92102310856,215406.0034642253,148464.33400600505,0.389923050183556,0.38678136373614724,0.38936572738410336,0.6838185232611936
154886.99237289786,215553.5103900701,148485.4158521763,0.38992729576253327,0.386772935101507,0.3893699729630806,0.6838185232552013
154946.48862337356,215835.80843806182,148473.73390510166,0.38993154148029197,0.3867645064668668,0.3893742186808393,0.6838185232491945
154889.66151440886,214932.746709439,148582.96513440032,0.38993578733684164,0.38675607783222654,0.389378464537389,0.6838185232431907
154917.67148271573,214855.61916577985,148743.955810801,0.3899400333321896,0.3867476491975863,0.38938271053273693,0.6838185232371874
154774.52005534267,215572.65612065347,148531.80923987454,0.3899442794663431,0.3867392205629461,0.38938695666689044,0.6838185232311821
154505.70968980982,215798.3773733167,148217.87038160584,0.38994852573931,0.38673079192830584,0.38939120293985735,0.6838185232251779
154213.57072923554,216041.29633969886,148208.72589612525,0.38995277215109775,0.3867223632936656,0.3893954493516451,0.683818523219173
154168.38705591066,216488.13403590888,148054.7757769805,0.38995701870171384,0.38671393465902537,0.3893996959022612,0.6838185232131669
154146.90126630617,216327.33043874925,148286.55808923885,0.38996126539116593,0.38670550602438514,0.3894039425917133,0.683818523207161
154096.300743719,216929.8252938673,148271.14645743038,0.3899655122194616,0.3866970773897449,0.38940818942000893,0.6838185232011542
153918.52008866193,217340.46213770582,148006.46477252716,0.38996975918660837,0.38668864875510467,0.3894124363871557,0.6838185231951476
153689.54456876765,217228.27796745632,147704.98392285616,0.389974006292614,0.38668022012046444,0.38941668349316133,0.6838185231891419
153779.8132036693,217128.37624080767,147728.91451548095,0.3899782535374857,0.3866717914858242,0.3894209307380331,0.6838185231831351
153618.87464853303,217415.91622783893,147503.73281675923,0.3899825009212313,0.38666336285118397,0.3894251781217787,0.6838185231771279
153428.20111159867,217551.0422035342,147434.6541932498,0.3899867484438582,0.38665493421654373,0.3894294256444056,0.6838185231711198
153100.77946682659,217908.1753344875,147480.68879776943,0.3899909961053742,0.3866465055819035,0.38943367330592155,0.6838185231651124
153252.86767489626,218046.12348130922,147436.1320134132,0.38999524390578666,0.38663807694726327,0.389437921106334,0.6838185231591044
153178.38062014215,218247.02335903794,147270.91501846712,0.3899994918451032,0.38662964831262303,0.38944216904565054,0.6838185231530958
153045.07628763092,218760.27578491872,147140.74891681614,0.3900037399233315,0.3866212196779828,0.38944641712387884,0.6838185231470877
152805.5045529057,218959.29835972018,147096.2113106939,0.390007988140479,0.38661279104334256,0.38945066534102635,0.6838185231410788
152889.8595250042,219008.91661927424,146991.35545721697,0.39001223649655326,0.38660436240870233,0.3894549136971006,0.6838185231350696
152580.80834271654,218923.17058487306,147076.22226730527,0.39001648499156194,0.3865959337740621,0.3894591621921093,0.6838185231290602
152629.94176423183,218457.10026254965,146762.7416687514,0.3900207336255126,0.38658750513942186,0.38946341082605995,0.6838185231230508
153206.54125439568,218412.12599049168,146928.57088251202,0.39002498239841277,0.3865790765047816,0.3894676595989601,0.6838185231170405
153021.10410446217,218471.29891467388,146860.76582771033,0.39002923131026995,0.3865706478701414,0.3894719085108173,0.6838185231110295
152812.55424709836,218556.98084248396,146733.56498877256,0.39003348036109187,0.38656221923550116,0.3894761575616392,0.6838185231050187
152422.63277115775,219106.1331862095,146465.2369916519,0.3900377295508861,0.3865537906008609,0.38948040675143347,0.683818523099008
152853.06847710765,216908.15881989367,146137.47737653632,0.39004197887966024,0.3865453619662207,0.3894846560802076,0.6838185230929976
152722.96168289037,215145.07221805144,146723.36309045664,0.3900462283474217,0.38653693333158046,0.38948890554796906,0.6838185230869864
152179.71875803368,216050.20687995473,146328.89615609846,0.39005047795417835,0.3865285046969402,0.3894931551547257,0.6838185230809768
152344.56516772098,215735.59545191794,146283.25478584354,0.39005472769993726,0.3865200760623,0.3894974049004846,0.6838185230749639
152460.6818025933,215802.75425889136,146152.41029295215,0.3900589775847065,0.38651164742765975,0.38950165478525384,0.6838185230689525
152044.77556570116,215655.8345805736,145946.0416009896,0.3900632276084934,0.3865032187930195,0.38950590480904074,0.6838185230629403
152352.3164737338,215372.05412236202,146139.3443629119,0.3900674777713055,0.3864947901583793,0.3895101549718529,0.6838185230569273
152137.18349098414,216280.68089626962,145903.54429424892,0.39007172807315055,0.38648636152373905,0.3895144052736979,0.6838185230509143
151744.2908321225,216917.2813211166,145746.8428413687,0.3900759785140361,0.3864779328890988,0.38951865571458344,0.6838185230449014
151869.25732014776,216982.99260411752,145650.23494104948,0.39008022909396955,0.3864695042544586,0.3895229062945169,0.6838185230388872
151759.51810057362,217124.57811093927,145542.1149889699,0.3900844798129586,0.38646107561981835,0.38952715701350593,0.6838185230328723
151641.79144527105,217428.4656661891,145621.43687210785,0.390088730671011,0.3864526469851781,0.3895314078715584,0.6838185230268591
151568.01284749783,217734.2383760635,145237.68782427334,0.39009298166813416,0.3864442183505379,0.3895356588686815,0.6838185230208447
151499.31979680876,217675.75251341728,145532.43144903143,0.3900972328043357,0.38643578971589765,0.3895399100048831,0.6838185230148306
151940.35796181898,217209.54880967014,145560.74840403043,0.39010148407962325,0.3864273610812574,0.3895441612801706,0.6838185230088161
151779.87346100507,216561.48080108504,145676.11067468478,0.39010573549400435,0.3864189324466172,0.3895484126945517,0.6838185230028017
151822.15398909835,216957.4708337936,145478.73346982052,0.3901099870474865,0.38641050381197695,0.38955266424803386,0.6838185229967866
151680.768458259,217464.15547755224,145496.82543205997,0.39011423874007756,0.3864020751773367,0.3895569159406249,0.6838185229907726
151544.88130792958,217783.86398386175,145480.1949729708,0.3901184905717846,0.3863936465426965,0.38956116777233196,0.683818522984756
151579.95042541274,217844.5911771416,145111.09605883487,0.39012274254261564,0.38638521790805624,0.389565419743163,0.68381852297874
151454.99335929795,217802.1192614114,144958.35596793581,0.39012699465257816,0.386376789273416,0.3895696718531255,0.683818522972724
151517.156115936,217919.97333697136,145259.42715535298,0.3901312469016797,0.3863683606387758,0.3895739241022271,0.6838185229667072
151502.00203173838,218302.13763570273,145179.14109895937,0.39013549928992775,0.38635993200413554,0.3895781764904751,0.683818522960689
151311.74093462195,218388.06190065766,144845.67154447947,0.3901397518173302,0.3863515033694953,0.38958242901787754,0.683818522954672
151227.34705769864,218412.87983275557,144720.2980114868,0.3901440044838944,0.3863430747348551,0.38958668168444177,0.6838185229486543
151347.06846394192,218339.16509692665,144982.34866662172,0.3901482572896281,0.38633464610021484,0.38959093449017546,0.6838185229426369
150986.15521273756,218268.0553286586,144907.93745274894,0.39015251023453884,0.3863262174655746,0.3895951874350862,0.6838185229366195
151597.14381747285,217082.7297007412,145002.84248075818,0.39015676331863414,0.38631778883093437,0.3895994405191815,0.6838185229306016
151502.9006092152,216970.74461733463,145063.33034146603,0.3901610165419218,0.38630936019629414,0.38960369374246917,0.6838185229245851
151341.7484627395,217669.36812855556,144525.5451812089,0.39016526990440914,0.3863009315616539,0.3896079471049565,0.6838185229185672
151360.41666477945,218355.7275191327,144378.586429776,0.39016952340610384,0.38629250292701367,0.3896122006066512,0.683818522912549
151204.64060056067,217701.45982045942,144123.85743971844,0.3901737770470134,0.38628407429237344,0.38961645424756075,0.6838185229065293
151091.8502423356,215251.03179306633,144550.0212917281,0.3901780308271456,0.3862756456577332,0.38962070802769294,0.6838185229005104
151078.91684210583,215414.62045276948,144861.39545827272,0.3901822847465079,0.38626721702309297,0.38962496194705526,0.683818522894491
150798.8885986007,216438.76081940962,144481.4261642789,0.390186538805108,0.38625878838845273,0.38962921600565537,0.6838185228884713
151032.33547798885,216768.35547696883,144102.75017239095,0.39019079300295345,0.3862503597538125,0.3896334702035008,0.6838185228824514
151230.77964643668,217108.89826819976,143990.60583854784,0.39019504734005184,0.38624193111917227,0.3896377245405992,0.6838185228764314
150990.24393211896,217177.53637531915,143952.23372559744,0.39019930181641077,0.38623350248453203,0.38964197901695813,0.683818522870411
150963.42205664533,217474.75071007252,144055.15218319997,0.3902035564320378,0.3862250738498918,0.38964623363258516,0.68381852286439
151028.78751745325,217604.61561909845,143927.77049504672,0.39020781118694065,0.38621664521525156,0.389650488387488,0.6838185228583697
150912.79655694848,218023.05746739442,144219.63065992144,0.39021206608112674,0.38620821658061133,0.3896547432816741,0.6838185228523481
