pos_x,pos_y,pos_z,force_x,force_y,force_z
0.023263650366177863,0.03542337265610487,0.037779083537243116,44.9031297985326,45.719380586625526,14.927211522544328
0.0298680102170058,0.04171279418509287,0.05430372815661945,12.139058589462357,-1.4116191756541627,-58.770534097895805
0.03502115889189915,0.03090203956580343,0.046222254113013166,-18.982614906671028,57.276728024165834,-17.07430479376788
0.031212047506513112,0.04919250473831202,0.03509340779797777,-6.823604564159083,-85.14837863243577,79.98835882497552
0.03164815721926007,0.05163610524514897,0.04753719358317783,2.7770939502192755,-27.61599533601167,-21.06882013181755
0.04261798225132895,0.03922570909084716,0.04269647269318679,-33.18134383245796,11.761794312514084,2.3850293488340855
0.0560489399343479,-0.15792742973167265,0.161392598451969,71.70122748063449,-16.22158293035426,-26.275233307628394
0.0671865835221512,-0.16918308324149456,0.1521597057236215,-11.208004084935137,163.45911169903889,45.74359331472806
0.06855375893865427,-0.14689915547703875,0.14695329066265,12.349219410852674,-189.74090926990038,230.87264576162767
0.0590404336001069,-0.15953533628060063,0.1486029923140003,46.48749754038849,13.908089514118828,20.119519027607247
0.08112617132653721,-0.15548527726759379,0.1490819432376975,-19.32036552352628,0.2261536642625923,12.630655613233229
0.07430203033382217,-0.15840599401370356,0.1707550748226711,-89.6500918716836,62.353527538109404,-228.41137050351412
0.07280411059803121,-0.1454987870021812,0.16631880106087032,-9.413745722751868,-34.42148204736406,-56.3618195368706
-0.06456632825045067,-0.0729067290525008,0.07411939103318052,132.54890062076754,75.04543674225008,76.793968018585
-0.06348224202317106,-0.05577944281779222,0.07463817511516388,49.539572048115815,-54.324983940991146,25.996933232413227
-0.06519213648173951,-0.06118449252133128,0.08946603254297644,61.489647160749094,-18.077483637944567,-59.87197663304197
-0.05164859935336054,-0.051159801637478346,0.07735678307044899,-21.761872506635427,-190.5713512136532,45.185887741188985
-0.04476790736594187,-0.07363708702885945,0.08833068744660941,-167.9630513370021,147.52899891089504,-155.7222024111794
-0.04684505925266147,-0.07066801355035762,0.06922263142471931,-54.73096882930093,38.92012959914011,69.32618697151862
0.06408406010254261,0.14768677760290974,-0.18304018622331295,59.828122249003414,103.67420811895038,15.019226962908096
0.05975371595677438,0.15801902002246138,-0.17722748119474055,9.899973536466625,3.7170797462706284,-7.4546680625461095
0.07646318450485946,0.15563844670429353,-0.17782002509444833,-30.360037918149914,-6.512554959573579,-32.258588056733586
